entity_key,class_name,display_name,package,module,extends,abstract,entity,schema,table,photo_adapter_required,existing_actions,custom_action_candidates,eligibility,eligibility_reason,source_path
ais.database.model.JenisKerjasama,JenisKerjasama,Jenis Kerjasama,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_kerjasama,False,ais\action\master\JenisKerjasamaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisKerjasama.java
ais.database.model.JenisLayananKepadaMahasiswa,JenisLayananKepadaMahasiswa,Jenis Layanan Kepada Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_layanan_kepada_mahasiswa,False,ais\action\master\JenisLayananKepadaMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisLayananKepadaMahasiswa.java
ais.database.model.JenisPembayaran,JenisPembayaran,Jenis Pembayaran,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pembayaran,False,ais\action\master\JenisPembayaranAction.java|ais\action\master\sirs\JenisPembayaranAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPembayaran.java
ais.database.model.JenisPembiayaanMahasiswa,JenisPembiayaanMahasiswa,Jenis Pembiayaan Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pembiayaan_mahasiswa,False,ais\action\master\JenisPembiayaanMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPembiayaanMahasiswa.java
ais.database.model.JenisPendidikDanTenagaKependidikan,JenisPendidikDanTenagaKependidikan,Jenis Pendidik Dan Tenaga Kependidikan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pendidik_dan_tenaga_kependidikan,False,ais\action\master\JenisPendidikDanTenagaKependidikanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPendidikDanTenagaKependidikan.java
ais.database.model.JenisPenerimaBeasiswa,JenisPenerimaBeasiswa,Jenis Penerima Beasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_penerima_beasiswa,False,ais\action\master\JenisPenerimaBeasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPenerimaBeasiswa.java
ais.database.model.JenisPengaduan,JenisPengaduan,Jenis Pengaduan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pengaduan,False,ais\action\master\JenisPengaduanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPengaduan.java
ais.database.model.JenisPengajuan,JenisPengajuan,Jenis Pengajuan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pengajuan,False,ais\action\master\JenisPengajuanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPengajuan.java
ais.database.model.JenisPengajuanPegawai,JenisPengajuanPegawai,Jenis Pengajuan Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pengajuan_pegawai,False,ais\action\master\JenisPengajuanPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPengajuanPegawai.java
ais.database.model.JenisPengeluaranMahasiswa,JenisPengeluaranMahasiswa,Jenis Pengeluaran Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_pengeluaran_mahasiswa,False,ais\action\master\JenisPengeluaranMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPengeluaranMahasiswa.java
ais.database.model.JenisPeredaranBuku,JenisPeredaranBuku,Jenis Peredaran Buku,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_peredaran_buku,False,ais\action\master\JenisPeredaranBukuAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisPeredaranBuku.java
ais.database.model.JenisSekolahMahasiswaBaru,JenisSekolahMahasiswaBaru,Jenis Sekolah Mahasiswa Baru,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_sekolah_mahasiswa_baru,False,ais\action\master\pmb\JenisSekolahMahasiswaBaruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisSekolahMahasiswaBaru.java
ais.database.model.JenisSeleksi,JenisSeleksi,Jenis Seleksi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_seleksi,False,ais\action\master\JenisSeleksiAction.java,onKelompokJenisSeleksi|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisSeleksi.java
ais.database.model.JenisTabungan,JenisTabungan,Jenis Tabungan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_tabungan,False,ais\action\master\JenisTabunganAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisTabungan.java
ais.database.model.JenisTenagaKependidikan,JenisTenagaKependidikan,Jenis Tenaga Kependidikan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_tenaga_kependidikan,False,ais\action\master\JenisTenagaKependidikanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisTenagaKependidikan.java
ais.database.model.JenisTinggalMahasiswa,JenisTinggalMahasiswa,Jenis Tinggal Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_tinggal_mahasiswa,False,ais\action\master\JenisTinggalMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisTinggalMahasiswa.java
ais.database.model.JenisToefl,JenisToefl,Jenis Toefl,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenis_toefl,False,ais\action\master\JenisToeflAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenisToefl.java
ais.database.model.Jenjang,Jenjang,Jenjang,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenjang,False,ais\action\master\JenjangAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Jenjang.java
ais.database.model.JenjangProgramStudi,JenjangProgramStudi,Jenjang Program Studi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jenjang_program_studi,False,ais\action\master\JenjangProgramStudiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JenjangProgramStudi.java
ais.database.model.Jurusan,Jurusan,Jurusan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jurusan,True,ais\action\master\JurusanAction.java,onEvent|onAkreditasi|onKonsentrasi|onCapaianPembelajaranLulusan|onJenisCapaianPembelajaranLulusan|onInfo,REVIEW_REQUIRED,membutuhkan adapter foto; mempunyai aksi khusus existing,ais\database\model\Jurusan.java
ais.database.model.JurusanSekolahMahasiswaBaru,JurusanSekolahMahasiswaBaru,Jurusan Sekolah Mahasiswa Baru,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jurusan_sekolah_mahasiswa_baru,False,ais\action\master\pmb\JurusanSekolahMahasiswaBaruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JurusanSekolahMahasiswaBaru.java
ais.database.model.KalenderAkademik,KalenderAkademik,Kalender Akademik,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kalender_akademik,False,ais\action\master\KalenderAkademikAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KalenderAkademik.java
